89548434d70011e595a1b827ebddf51e,1455883300863.0,cluster,0.03548187536639826,821.9426785714286,0.006233367919921875,0.00796875,0.8056640625,69043185,4.3168308802345285e-05,5.51368822558528e-05,0.7829334573934257
896d5e78d70011e595a1b827ebddf51e,1455883300864.0,master,0.035064439363564764,821.9417380952381,0.006084451675415039,0.0078076171875,0.80712890625,69043106,4.266049251230731e-05,5.4533091099027506e-05,0.782279726531515
8a552aaad70011e595a1b827ebddf51e,1455883300865.0,minion,0.03412625335361276,821.9406071428572,0.006095888614654541,0.0078076171875,0.80419921875,69043011,4.151912322745414e-05,5.3171761663039656e-05,0.7808862991900304
8a752648d70011e595a1b827ebddf51e,1455883302755.0,cluster,0.03556362179057938,823.8307976190476,0.006233367919921875,0.00796875,0.8056640625,69201787,4.3168599539325016e-05,5.513726270356284e-05,0.782933301024652
8a8245bcd70011e595a1b827ebddf51e,1455883302756.0,master,0.035145069546103476,823.8298214285714,0.006084451675415039,0.0078076171875,0.80712890625,69201705,4.266059401098126e-05,5.453323585583079e-05,0.782279509412241
8a98db2ed70011e595a1b827ebddf51e,1455883302757.0,minion,0.03420545479238033,823.8286071428571,0.006095888614654541,0.0078076171875,0.80419921875,69201603,4.1520110488769286e-05,5.317302631308356e-05,0.7808861944781399
8ab69786d70011e595a1b827ebddf51e,1455883303184.0,cluster,0.035582183611137526,824.2588214285714,0.006233367919921875,0.00796875,0.8056640625,69237741,4.3168702215971376e-05,5.5137367812046144e-05,0.7829336658805487
8acaaf3cd70011e595a1b827ebddf51e,1455883303185.0,master,0.03516343679027898,824.2577976190477,0.006084451675415039,0.0078076171875,0.80712890625,69237655,4.266072688890798e-05,5.4533384642720786e-05,0.782279812875859
8ad8c93cd70011e595a1b827ebddf51e,1455883303185.0,minion,0.03422357136419841,824.2565952380952,0.006095888614654541,0.0078076171875,0.80419921875,69237554,4.15205308176061e-05,5.317353911914353e-05,0.7808865383191627
8af77f30d70011e595a1b827ebddf51e,1455883303606.0,cluster,0.035600514778579985,824.6797261904762,0.006233367919921875,0.00796875,0.8056640625,69273097,4.316889775262565e-05,5.513760368414559e-05,0.7829338697927463
