5ccaadacd6fc11e5a9beb827ebf9ff61,1455881508154.0,minion,53.5,38.9
5cfc2e90d6fc11e5a9beb827ebf9ff61,1455881508479.0,minion,54.1,40.6
5d398024d6fc11e5a9beb827ebf9ff61,1455881508880.0,minion,54.1,37.5
5d6cde1ad6fc11e5a9beb827ebf9ff61,1455881509217.0,minion,54.1,39.4
5d9cf316d6fc11e5a9beb827ebf9ff61,1455881509532.0,minion,54.1,43.8
5dd08488d6fc11e5a9beb827ebf9ff61,1455881509870.0,minion,54.1,37.5
5e28137ed6fc11e5a9beb827ebf9ff61,1455881510444.0,minion,54.1,24.6
5ef65040d6fc11e5a9beb827ebf9ff61,1455881511795.0,minion,54.1,9.7
5f2b7676d6fc11e5a9beb827ebf9ff61,1455881512144.0,minion,54.1,40.0
5f67656ed6fc11e5a9beb827ebf9ff61,1455881512537.0,minion,54.1,33.3
5f99be56d6fc11e5a9beb827ebf9ff61,1455881512867.0,minion,53.5,40.6
5fcd502cd6fc11e5a9beb827ebf9ff61,1455881513205.0,minion,54.1,39.4
6000045ed6fc11e5a9beb827ebf9ff61,1455881513537.0,minion,53.5,40.6
60337b18d6fc11e5a9beb827ebf9ff61,1455881513874.0,minion,53.5,42.9
614624d8d6fc11e5a9beb827ebf9ff61,1455881515674.0,minion,53.5,8.3
622cac28d6fc11e5a9beb827ebf9ff61,1455881517184.0,minion,53.5,9.9
63013a38d6fc11e5a9beb827ebf9ff61,1455881518578.0,minion,53.5,10.1
63d4943cd6fc11e5a9beb827ebf9ff61,1455881519963.0,minion,53.5,10.8
6430f74ad6fc11e5a9beb827ebf9ff61,1455881520569.0,minion,53.5,20.3
64feb70cd6fc11e5a9beb827ebf9ff61,1455881521917.0,minion,53.5,10.4
6608d1dcd6fc11e5a9beb827ebf9ff61,1455881523661.0,minion,53.5,8.0
66463dc4d6fc11e5a9beb827ebf9ff61,1455881524063.0,minion,53.5,32.5
673314f0d6fc11e5a9beb827ebf9ff61,1455881525616.0,minion,53.5,8.4
67658fc0d6fc11e5a9beb827ebf9ff61,1455881525946.0,minion,53.5,42.4
6851908cd6fc11e5a9beb827ebf9ff61,1455881527493.0,minion,54.1,9.7
688f5890d6fc11e5a9beb827ebf9ff61,1455881527898.0,minion,53.0,30.8
69809066d6fc11e5a9beb827ebf9ff61,1455881529479.0,minion,53.0,8.9
69b42160d6fc11e5a9beb827ebf9ff61,1455881529817.0,minion,53.5,41.2
69ef0140d6fc11e5a9beb827ebf9ff61,1455881530202.0,minion,53.5,40.0
6adfa8cad6fc11e5a9beb827ebf9ff61,1455881531780.0,minion,54.1,7.1
6b218efcd6fc11e5a9beb827ebf9ff61,1455881532212.0,minion,53.5,32.6
6bf1abfad6fc11e5a9beb827ebf9ff61,1455881533576.0,minion,53.5,9.0
6c253fced6fc11e5a9beb827ebf9ff61,1455881533914.0,minion,54.1,40.0
6d35db4ed6fc11e5a9beb827ebf9ff61,1455881535700.0,minion,54.1,7.9
6d6657a6d6fc11e5a9beb827ebf9ff61,1455881536018.0,minion,53.5,43.8
6e66cf28d6fc11e5a9beb827ebf9ff61,1455881537699.0,minion,53.5,8.4
6e991140d6fc11e5a9beb827ebf9ff61,1455881538028.0,minion,53.5,41.2
6f85ea9cd6fc11e5a9beb827ebf9ff61,1455881539580.0,minion,53.5,9.1
6fbb1d7ad6fc11e5a9beb827ebf9ff61,1455881539929.0,minion,53.5,38.2
70ae73d0d6fc11e5a9beb827ebf9ff61,1455881541524.0,minion,53.5,8.8
70ed8c0ad6fc11e5a9beb827ebf9ff61,1455881541937.0,minion,54.1,31.7
71db2c4ed6fc11e5a9beb827ebf9ff61,1455881543494.0,minion,54.1,9.7
720e2f04d6fc11e5a9beb827ebf9ff61,1455881543829.0,minion,54.1,41.2
7249b308d6fc11e5a9beb827ebf9ff61,1455881544219.0,minion,53.0,35.9
7317d74cd6fc11e5a9beb827ebf9ff61,1455881545570.0,minion,53.5,10.4
734ffd2ad6fc11e5a9beb827ebf9ff61,1455881545938.0,minion,54.1,36.1
742cf13ad6fc11e5a9beb827ebf9ff61,1455881547386.0,minion,53.5,9.7
745f14bcd6fc11e5a9beb827ebf9ff61,1455881547714.0,minion,53.0,39.4
749d1280d6fc11e5a9beb827ebf9ff61,1455881548121.0,minion,53.5,35.0
75813a32d6fc11e5a9beb827ebf9ff61,1455881549616.0,minion,53.0,8.8
