id,timestamp,target_id,energy,time,peak_power,peak_current,peak_voltage,n_samples,avg_power,avg_current,avg_voltage
5be954c2e48211e58779b827ebddf51e,1457368424354.0,pi0,0.6708938070970774,139.4177023809524,0.005590667724609375,0.001728515625,3.3427734375,11711087,0.00481211349519942,0.0014965883868643286,3.215281187002472
5ce80f4ee48211e58779b827ebddf51e,1457368426022.0,pi0,0.6788845880931615,141.083,0.005590667724609375,0.001728515625,3.3427734375,11850972,0.00481195174537798,0.001496565071357517,3.2152223337111874
5dca26d6e48211e58779b827ebddf51e,1457368427505.0,pi0,0.6859578516700438,142.5627619047619,0.005590667724609375,0.001728515625,3.3427734375,11975272,0.00481162010685717,0.0014964975081176652,3.2151457453994183
5e593ac4e48211e58779b827ebddf51e,1457368428442.0,pi0,0.690417097402811,143.49879761904762,0.005590667724609375,0.001728515625,3.3427734375,12053899,0.004811309285222659,0.0014964551048093442,3.215029101479037
5f29354ee48211e58779b827ebddf51e,1457368429805.0,pi0,0.6969192666818415,144.8592261904762,0.005590667724609375,0.001728515625,3.3427734375,12168175,0.004811010558384859,0.0014963961882925386,3.214956122332822
5f92be60e48211e58779b827ebddf51e,1457368430495.0,pi0,0.7002059509923628,145.547,0.005590667724609375,0.001728515625,3.3427734375,12225948,0.004810858011448967,0.001496373718464025,3.2149025984848474
607d9c78e48211e58779b827ebddf51e,1457368432035.0,pi0,0.7076455405257429,147.08467857142858,0.005590667724609375,0.001728515625,3.3427734375,12355113,0.004811143807763021,0.0014963900993484438,3.215058326601935
616fb058e48211e58779b827ebddf51e,1457368433621.0,pi0,0.7153842925516196,148.66785714285714,0.005590667724609375,0.001728515625,3.3427734375,12488100,0.0048119634351371345,0.001496504362778365,3.215358768305239
62101d2ce48211e58779b827ebddf51e,1457368434674.0,pi0,0.7204671736443042,149.7185357142857,0.0055909895896911616,0.001728515625,3.3427734375,12576357,0.004812144135708104,0.0014965202319966345,3.2154457028567323
62b5580ae48211e58779b827ebddf51e,1457368435757.0,pi0,0.7257040457155874,150.7992738095238,0.0055909895896911616,0.001728515625,3.3427734375,12667139,0.0048123842203128386,0.0014965430626553184,3.2155571446304143
