id,timestamp,target_id,energy,time,peak_power,peak_current,peak_voltage,n_samples,avg_power,avg_current,avg_voltage
4e0a1824f02011e58cc5b827ebddf51e,1458645724355.0,pi0,313.8864509658728,974.1495476190477,0.3818511962890625,0.06982421875,5.58837890625,81828562,0.3222158771546458,0.059013336962238275,5.459980425628691
4e0a34a8f02011e58cc5b827ebddf51e,1458645724356.0,pi1,118.55557392323301,974.1493928571429,0.1691436767578125,0.03125,5.537109375,81828549,0.1217016350803382,0.02253690567734916,5.400039804424264
4e0a48e4f02011e58cc5b827ebddf51e,1458645724356.0,pi2,189.79026886833566,974.1491309523809,0.25257110595703125,0.046875,5.51513671875,81828527,0.1948267085993152,0.036228505520910816,5.377639292600016
4e40baa0f02011e58cc5b827ebddf51e,1458645724713.0,pi0,314.0018302139072,974.5068452380953,0.3818511962890625,0.06982421875,5.58837890625,81858575,0.3222161360366731,0.05901335740053425,5.459982932101999
4e40d6fcf02011e58cc5b827ebddf51e,1458645724714.0,pi1,118.59915993301641,974.50675,0.1691436767578125,0.03125,5.537109375,81858567,0.12170173262834394,0.022536913477785792,5.400042271864566
4e40eb10f02011e58cc5b827ebddf51e,1458645724715.0,pi2,189.86005619923273,974.5064880952381,0.25257110595703125,0.046875,5.51513671875,81858545,0.19482687752067362,0.036228520797676037,5.377641697845865
4e763cc0f02011e58cc5b827ebddf51e,1458645725063.0,pi0,314.1143364164659,974.8568928571428,0.3818511962890625,0.06982421875,5.58837890625,81887979,0.3222158439028412,0.05901333773223906,5.459979797892844
4e76591cf02011e58cc5b827ebddf51e,1458645725064.0,pi1,118.64166597073987,974.8567380952381,0.1691436767578125,0.03125,5.537109375,81887966,0.121701642235712,0.022536909599289823,5.400039191329312
4e766d08f02011e58cc5b827ebddf51e,1458645725065.0,pi2,189.928091877188,974.8564880952381,0.25257110595703125,0.046875,5.51513671875,81887945,0.1948267198265116,0.036228512791359274,5.377638532018892
4eac7d44f02011e58cc5b827ebddf51e,1458645725419.0,pi0,314.2279758845341,975.2117142857143,0.3818511962890625,0.06982421875,5.58837890625,81917784,0.3222151367559072,0.059013282752001385,5.45997289786506
