id,timestamp,target_id,energy,time,peak_power,peak_current,peak_voltage,n_samples,avg_power,avg_current,avg_voltage
0022cc30e53c11e5b4ddb827ebddf51e,1457448156771.0,pi1,2.900430762437582,2077.4105119047617,0.002216920852661133,0.000673828125,3.3427734375,174502483,0.001396176030599845,0.0004280272557548562,3.261836986025217
0068c486e53911e5b4ddb827ebddf51e,1457446868739.0,pi1,1.1048865074689047,791.8399404761905,0.0022080373764038087,0.000673828125,3.3427734375,66514556,0.0013953407134331425,0.0004280277030933368,3.259878629730463
0069c5c6e53d11e5b4ddb827ebddf51e,1457448586734.0,pi1,3.5002651201195376,2506.5517023809525,0.002216920852661133,0.000673828125,3.3427734375,210550343,0.0013964464075465369,0.0004280919641981345,3.261975472856297
008bd41ee53c11e5b4ddb827ebddf51e,1457448157460.0,pi1,2.9013905064442325,2078.0975,0.002216920852661133,0.000673828125,3.3427734375,174560190,0.0013961763134040788,0.0004280271579761936,3.261838394985863
00905382e53b11e5b4ddb827ebddf51e,1457447727991.0,pi1,2.3020804256075618,1649.4513571428572,0.00221099853515625,0.000673828125,3.3427734375,138553914,0.0013956643314387725,0.00042788493566572937,3.261725842709458
00959c26e53a11e5b4ddb827ebddf51e,1457447298531.0,pi1,1.703236398095829,1220.8124404761904,0.002209024429321289,0.000673828125,3.3427734375,102548245,0.0013951663184489373,0.0004277955249525174,3.26124369646068
00e353c8e53d11e5b4ddb827ebddf51e,1457448587529.0,pi1,3.5013851955786772,2507.345464285714,0.002216920852661133,0.000673828125,3.3427734375,210617019,0.0013964510457182423,0.0004280929443083431,3.2619788180425515
00f3b8eae53c11e5b4ddb827ebddf51e,1457448158141.0,pi1,2.902335302093625,2078.7782142857145,0.002216920852661133,0.000673828125,3.3427734375,174617370,0.0013961736187864042,0.0004280266509629293,3.2618359611096572
00fc3c78e53b11e5b4ddb827ebddf51e,1457447728699.0,pi1,2.303073400598083,1650.1574761904762,0.00221099853515625,0.000673828125,3.3427734375,138613228,0.001395668858171595,0.00042788615493713017,3.261727120110303
010b7546e53911e5b4ddb827ebddf51e,1457446869806.0,pi1,1.106378769978455,792.9064523809524,0.0022080373764038087,0.000673828125,3.3427734375,66604142,0.0013953459032351205,0.00042802990371536786,3.259874015867969
010e7de4e53a11e5b4ddb827ebddf51e,1457447299322.0,pi1,1.7043364332793438,1221.6017261904763,0.002209024429321289,0.000673828125,3.3427734375,102614545,0.001395165377339683,0.0004277949752472347,3.2612456913108208
014a52fee53c11e5b4ddb827ebddf51e,1457448158707.0,pi1,2.903123091752018,2079.343345238095,0.002216920852661133,0.000673828125,3.3427734375,174664841,0.0013961730266434647,0.000428026417700207,3.261836359349106
015d367ce53b11e5b4ddb827ebddf51e,1457447729336.0,pi1,2.3039609598242383,1650.7916904761905,0.00221099853515625,0.000673828125,3.3427734375,138666502,0.0013956703157135674,0.0004278860138261235,3.2617316096954467
0187bce2e53d11e5b4ddb827ebddf51e,1457448588608.0,pi1,3.502881805245791,2508.42225,0.002216920852661133,0.000673828125,3.3427734375,210707470,0.0013964482276641386,0.00042809238527582517,3.2619764999777447
019e9116e53c11e5b4ddb827ebddf51e,1457448159261.0,pi1,2.903894995357224,2079.8958095238095,0.002216920852661133,0.000673828125,3.3427734375,174711248,0.001396173299672193,0.000428026254824913,3.261838246277366
01b568fce53a11e5b4ddb827ebddf51e,1457447300416.0,pi1,1.7058695176110097,1222.6927380952382,0.002209024429321289,0.000673828125,3.3427734375,102706190,0.001395174326682012,0.00042779729501865344,3.261248907601443
02081e7ee53c11e5b4ddb827ebddf51e,1457448159953.0,pi1,2.904862642918059,2080.586333333333,0.002216920852661133,0.000673828125,3.3427734375,174769252,0.0013961750091206946,0.0004280270629299451,3.261836093290017
021def6ee53d11e5b4ddb827ebddf51e,1457448589593.0,pi1,3.5042694145028928,2509.405142857143,0.002216920852661133,0.000673828125,3.3427734375,210790032,0.0013964542252085383,0.00042809372849062925,3.261980239309152
0231d32ae53911e5b4ddb827ebddf51e,1457446871735.0,pi1,1.1090587147220543,794.8317142857143,0.0022080373764038087,0.000673828125,3.3427734375,66765864,0.0013953377737559506,0.000428025830091131,3.259886095117842
023d4466e53a11e5b4ddb827ebddf51e,1457447301307.0,pi1,1.7071105044119699,1223.5833214285715,0.002209024429321289,0.000673828125,3.3427734375,102780999,0.0013951730744571325,0.0004277966141779128,3.2612511817642496
026d358ee53c11e5b4ddb827ebddf51e,1457448160615.0,pi1,2.905789939653703,2081.2474761904764,0.002216920852661133,0.000673828125,3.3427734375,174824788,0.0013961770394419755,0.00042802781478298754,3.2618351133262786
029b6372e53d11e5b4ddb827ebddf51e,1457448590414.0,pi1,3.505408323859487,2510.2251785714284,0.002216920852661133,0.000673828125,3.3427734375,210858915,0.0013964517421717593,0.00042809322625988,3.2619782655439153
029f7088e53911e5b4ddb827ebddf51e,1457446872453.0,pi1,1.1100586932839664,795.5477857142857,0.0022080373764038087,0.000673828125,3.3427734375,66826014,0.0013953388007827787,0.0004280247038752846,3.2598971269766057
02a25076e53b11e5b4ddb827ebddf51e,1457447731466.0,pi1,2.3069149236360618,1652.919607142857,0.00221099853515625,0.000673828125,3.3427734375,138845247,0.0013956606925509608,0.0004278839768643872,3.2617246375335838
