47a56902d6fd11e5a9beb827ebf9ff61,1455881902175.0,minion,53.5,35.0
488dde94d6fd11e5a9beb827ebf9ff61,1455881903697.0,minion,53.5,9.3
48c73fd6d6fd11e5a9beb827ebf9ff61,1455881904074.0,minion,54.1,39.5
49a6ae8cd6fd11e5a9beb827ebf9ff61,1455881905538.0,minion,53.5,9.0
49da1bbed6fd11e5a9beb827ebf9ff61,1455881905875.0,minion,53.5,39.4
4acaaea8d6fd11e5a9beb827ebf9ff61,1455881907452.0,minion,54.1,8.9
4afd6eced6fd11e5a9beb827ebf9ff61,1455881907785.0,minion,53.5,37.5
4b444966d6fd11e5a9beb827ebf9ff61,1455881908249.0,minion,54.1,28.3
4c394d26d6fd11e5a9beb827ebf9ff61,1455881909855.0,minion,53.5,8.8
4d6f6482d6fd11e5a9beb827ebf9ff61,1455881911887.0,minion,54.1,6.9
4dadd294d6fd11e5a9beb827ebf9ff61,1455881912296.0,minion,54.1,34.1
4ecd91f0d6fd11e5a9beb827ebf9ff61,1455881914182.0,minion,54.1,7.9
4fae0906d6fd11e5a9beb827ebf9ff61,1455881915653.0,minion,53.5,8.9
4fe81baad6fd11e5a9beb827ebf9ff61,1455881916033.0,minion,53.5,36.8
502b3b2ed6fd11e5a9beb827ebf9ff61,1455881916472.0,minion,54.1,31.0
50fbf08ed6fd11e5a9beb827ebf9ff61,1455881917841.0,minion,54.1,9.6
512f812ed6fd11e5a9beb827ebf9ff61,1455881918179.0,minion,53.5,37.5
52243bced6fd11e5a9beb827ebf9ff61,1455881919783.0,minion,53.5,9.3
52537718d6fd11e5a9beb827ebf9ff61,1455881920092.0,minion,54.1,45.2
5284b800d6fd11e5a9beb827ebf9ff61,1455881920415.0,minion,53.5,38.7
5384f184d6fd11e5a9beb827ebf9ff61,1455881922094.0,minion,53.5,7.8
53bb400ed6fd11e5a9beb827ebf9ff61,1455881922450.0,minion,53.5,38.9
53fd17f4d6fd11e5a9beb827ebf9ff61,1455881922882.0,minion,54.1,32.6
54e4c720d6fd11e5a9beb827ebf9ff61,1455881924400.0,minion,54.1,9.3
55e53c36d6fd11e5a9beb827ebf9ff61,1455881926081.0,minion,54.1,7.8
5614c564d6fd11e5a9beb827ebf9ff61,1455881926392.0,minion,53.5,41.9
564830f2d6fd11e5a9beb827ebf9ff61,1455881926729.0,minion,54.1,39.4
567c978ed6fd11e5a9beb827ebf9ff61,1455881927072.0,minion,54.1,44.1
56b0eedad6fd11e5a9beb827ebf9ff61,1455881927416.0,minion,54.1,36.4
56e75c72d6fd11e5a9beb827ebf9ff61,1455881927773.0,minion,53.5,40.5
57225bf6d6fd11e5a9beb827ebf9ff61,1455881928159.0,minion,54.1,32.4
575c3baad6fd11e5a9beb827ebf9ff61,1455881928538.0,minion,53.0,36.8
5868542ad6fd11e5a9beb827ebf9ff61,1455881930295.0,minion,53.5,8.0
589c464ad6fd11e5a9beb827ebf9ff61,1455881930636.0,minion,53.0,40.0
59cfd748d6fd11e5a9beb827ebf9ff61,1455881932652.0,minion,54.1,7.0
5a067302d6fd11e5a9beb827ebf9ff61,1455881933009.0,minion,53.5,35.3
5ad90e7ad6fd11e5a9beb827ebf9ff61,1455881934390.0,minion,53.5,9.6
5bd19482d6fd11e5a9beb827ebf9ff61,1455881936018.0,minion,53.5,8.0
5d069b22d6fd11e5a9beb827ebf9ff61,1455881938044.0,minion,54.1,7.4
5e0fb846d6fd11e5a9beb827ebf9ff61,1455881939781.0,minion,53.5,8.1
5e50b698d6fd11e5a9beb827ebf9ff61,1455881940206.0,minion,53.5,31.7
5e83503ad6fd11e5a9beb827ebf9ff61,1455881940539.0,minion,54.1,42.4
5fa78788d6fd11e5a9beb827ebf9ff61,1455881942454.0,minion,53.5,7.3
6085d1bed6fd11e5a9beb827ebf9ff61,1455881943911.0,minion,53.5,9.7
60b9771cd6fd11e5a9beb827ebf9ff61,1455881944249.0,minion,54.1,38.2
60ea5ee0d6fd11e5a9beb827ebf9ff61,1455881944569.0,minion,54.1,43.8
61287cc0d6fd11e5a9beb827ebf9ff61,1455881944977.0,minion,53.5,32.5
620c847ed6fd11e5a9beb827ebf9ff61,1455881946471.0,minion,53.5,10.0
630225c8d6fd11e5a9beb827ebf9ff61,1455881948081.0,minion,54.1,7.6
633f162cd6fd11e5a9beb827ebf9ff61,1455881948480.0,minion,53.0,33.3
